source_file,label,direction,match_count,total_count,match_ratio
snapshot_sym5_date43_am.csv,label_10,past,851,1989,0.4279
snapshot_sym5_date43_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date43_am.csv,label_20,past,902,1979,0.4558
snapshot_sym5_date43_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date43_am.csv,label_40,past,781,1959,0.3987
snapshot_sym5_date43_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date43_am.csv,label_60,past,769,1939,0.3966
snapshot_sym5_date43_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date43_pm.csv,label_5,past,907,1994,0.4549
snapshot_sym5_date43_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date43_pm.csv,label_10,past,900,1989,0.4525
snapshot_sym5_date43_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date43_pm.csv,label_20,past,916,1979,0.4629
snapshot_sym5_date43_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date43_pm.csv,label_40,past,740,1959,0.3777
snapshot_sym5_date43_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date43_pm.csv,label_60,past,564,1939,0.2909
snapshot_sym5_date44_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date44_pm.csv,label_5,past,691,1994,0.3465
snapshot_sym5_date44_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date44_pm.csv,label_10,past,865,1989,0.4349
snapshot_sym5_date44_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date44_pm.csv,label_20,past,814,1979,0.4113
snapshot_sym5_date44_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date44_pm.csv,label_40,past,859,1959,0.4385
snapshot_sym5_date44_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date44_pm.csv,label_60,past,777,1939,0.4007
snapshot_sym5_date45_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date45_am.csv,label_5,past,679,1994,0.3405
snapshot_sym5_date45_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date45_am.csv,label_10,past,810,1989,0.4072
snapshot_sym5_date45_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date45_am.csv,label_20,past,869,1979,0.4391
snapshot_sym5_date45_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date45_am.csv,label_40,past,823,1959,0.4201
snapshot_sym5_date45_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date45_am.csv,label_60,past,691,1939,0.3564
snapshot_sym5_date45_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date45_pm.csv,label_5,past,775,1994,0.3887
snapshot_sym5_date45_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date45_pm.csv,label_10,past,767,1989,0.3856
snapshot_sym5_date45_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date45_pm.csv,label_20,past,825,1979,0.4169
snapshot_sym5_date45_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date45_pm.csv,label_40,past,687,1959,0.3507
snapshot_sym5_date45_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date45_pm.csv,label_60,past,674,1939,0.3476
snapshot_sym5_date46_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date46_am.csv,label_5,past,837,1994,0.4198
snapshot_sym5_date46_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date46_am.csv,label_10,past,926,1989,0.4656
snapshot_sym5_date46_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date46_am.csv,label_20,past,986,1979,0.4982
snapshot_sym5_date46_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date46_am.csv,label_40,past,905,1959,0.462
snapshot_sym5_date46_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date46_am.csv,label_60,past,950,1939,0.4899
snapshot_sym5_date46_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date46_pm.csv,label_5,past,923,1994,0.4629
snapshot_sym5_date46_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date46_pm.csv,label_10,past,805,1989,0.4047
snapshot_sym5_date46_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date46_pm.csv,label_20,past,716,1979,0.3618
snapshot_sym5_date46_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date46_pm.csv,label_40,past,629,1959,0.3211
snapshot_sym5_date46_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date46_pm.csv,label_60,past,534,1939,0.2754
snapshot_sym5_date47_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date47_am.csv,label_5,past,917,1994,0.4599
snapshot_sym5_date47_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date47_am.csv,label_10,past,739,1989,0.3715
snapshot_sym5_date47_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date47_am.csv,label_20,past,776,1979,0.3921
snapshot_sym5_date47_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date47_am.csv,label_40,past,599,1959,0.3058
snapshot_sym5_date47_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date47_am.csv,label_60,past,620,1939,0.3198
snapshot_sym5_date47_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date47_pm.csv,label_5,past,834,1994,0.4183
snapshot_sym5_date47_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date47_pm.csv,label_10,past,825,1989,0.4148
snapshot_sym5_date47_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date47_pm.csv,label_20,past,749,1979,0.3785
snapshot_sym5_date47_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date47_pm.csv,label_40,past,654,1959,0.3338
snapshot_sym5_date47_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date47_pm.csv,label_60,past,684,1939,0.3528
snapshot_sym5_date48_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date48_am.csv,label_5,past,893,1994,0.4478
snapshot_sym5_date48_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date48_am.csv,label_10,past,850,1989,0.4274
snapshot_sym5_date48_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date48_am.csv,label_20,past,780,1979,0.3941
snapshot_sym5_date48_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date48_am.csv,label_40,past,635,1959,0.3241
snapshot_sym5_date48_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date48_am.csv,label_60,past,584,1939,0.3012
snapshot_sym5_date48_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date48_pm.csv,label_5,past,786,1994,0.3942
snapshot_sym5_date48_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date48_pm.csv,label_10,past,675,1989,0.3394
snapshot_sym5_date48_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date48_pm.csv,label_20,past,804,1979,0.4063
snapshot_sym5_date48_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date48_pm.csv,label_40,past,591,1959,0.3017
snapshot_sym5_date48_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date48_pm.csv,label_60,past,716,1939,0.3693
snapshot_sym5_date49_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date49_am.csv,label_5,past,701,1994,0.3516
snapshot_sym5_date49_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date49_am.csv,label_10,past,742,1989,0.3731
snapshot_sym5_date49_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date49_am.csv,label_20,past,747,1979,0.3775
snapshot_sym5_date49_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date49_am.csv,label_40,past,557,1959,0.2843
snapshot_sym5_date49_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date49_am.csv,label_60,past,685,1939,0.3533
snapshot_sym5_date49_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date49_pm.csv,label_5,past,962,1994,0.4824
snapshot_sym5_date49_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date49_pm.csv,label_10,past,863,1989,0.4339
snapshot_sym5_date49_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date49_pm.csv,label_20,past,913,1979,0.4613
snapshot_sym5_date49_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date49_pm.csv,label_40,past,822,1959,0.4196
snapshot_sym5_date49_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date49_pm.csv,label_60,past,606,1939,0.3125
snapshot_sym5_date50_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date50_am.csv,label_5,past,818,1994,0.4102
snapshot_sym5_date50_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date50_am.csv,label_10,past,695,1989,0.3494
snapshot_sym5_date50_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date50_am.csv,label_20,past,705,1979,0.3562
snapshot_sym5_date50_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date50_am.csv,label_40,past,615,1959,0.3139
snapshot_sym5_date50_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date50_am.csv,label_60,past,697,1939,0.3595
snapshot_sym5_date50_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date50_pm.csv,label_5,past,773,1994,0.3877
snapshot_sym5_date50_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date50_pm.csv,label_10,past,693,1989,0.3484
snapshot_sym5_date50_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date50_pm.csv,label_20,past,960,1979,0.4851
snapshot_sym5_date50_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date50_pm.csv,label_40,past,707,1959,0.3609
snapshot_sym5_date50_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date50_pm.csv,label_60,past,615,1939,0.3172
snapshot_sym5_date51_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date51_am.csv,label_5,past,769,1994,0.3857
snapshot_sym5_date51_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date51_am.csv,label_10,past,841,1989,0.4228
snapshot_sym5_date51_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date51_am.csv,label_20,past,798,1979,0.4032
snapshot_sym5_date51_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date51_am.csv,label_40,past,622,1959,0.3175
snapshot_sym5_date51_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date51_am.csv,label_60,past,674,1939,0.3476
snapshot_sym5_date51_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date51_pm.csv,label_5,past,961,1994,0.4819
snapshot_sym5_date51_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date51_pm.csv,label_10,past,891,1989,0.448
snapshot_sym5_date51_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date51_pm.csv,label_20,past,1008,1979,0.5093
snapshot_sym5_date51_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date51_pm.csv,label_40,past,791,1959,0.4038
snapshot_sym5_date51_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date51_pm.csv,label_60,past,679,1939,0.3502
snapshot_sym5_date52_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date52_am.csv,label_5,past,810,1994,0.4062
snapshot_sym5_date52_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date52_am.csv,label_10,past,816,1989,0.4103
snapshot_sym5_date52_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date52_am.csv,label_20,past,826,1979,0.4174
snapshot_sym5_date52_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date52_am.csv,label_40,past,710,1959,0.3624
snapshot_sym5_date52_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date52_am.csv,label_60,past,574,1939,0.296
snapshot_sym5_date52_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date52_pm.csv,label_5,past,775,1994,0.3887
snapshot_sym5_date52_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date52_pm.csv,label_10,past,802,1989,0.4032
snapshot_sym5_date52_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date52_pm.csv,label_20,past,776,1979,0.3921
snapshot_sym5_date52_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date52_pm.csv,label_40,past,475,1959,0.2425
snapshot_sym5_date52_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date52_pm.csv,label_60,past,404,1939,0.2084
snapshot_sym5_date53_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date53_am.csv,label_5,past,985,1994,0.494
snapshot_sym5_date53_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date53_am.csv,label_10,past,827,1989,0.4158
snapshot_sym5_date53_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date53_am.csv,label_20,past,978,1979,0.4942
snapshot_sym5_date53_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date53_am.csv,label_40,past,702,1959,0.3583
snapshot_sym5_date53_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date53_am.csv,label_60,past,642,1939,0.3311
snapshot_sym5_date53_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date53_pm.csv,label_5,past,948,1994,0.4754
snapshot_sym5_date53_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date53_pm.csv,label_10,past,887,1989,0.446
snapshot_sym5_date53_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date53_pm.csv,label_20,past,893,1979,0.4512
snapshot_sym5_date53_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date53_pm.csv,label_40,past,812,1959,0.4145
snapshot_sym5_date53_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date53_pm.csv,label_60,past,760,1939,0.392
snapshot_sym5_date54_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date54_am.csv,label_5,past,765,1994,0.3837
snapshot_sym5_date54_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date54_am.csv,label_10,past,739,1989,0.3715
snapshot_sym5_date54_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date54_am.csv,label_20,past,641,1979,0.3239
snapshot_sym5_date54_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date54_am.csv,label_40,past,734,1959,0.3747
snapshot_sym5_date54_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date54_am.csv,label_60,past,663,1939,0.3419
snapshot_sym5_date54_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date54_pm.csv,label_5,past,798,1994,0.4002
snapshot_sym5_date54_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date54_pm.csv,label_10,past,771,1989,0.3876
snapshot_sym5_date54_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date54_pm.csv,label_20,past,845,1979,0.427
snapshot_sym5_date54_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date54_pm.csv,label_40,past,727,1959,0.3711
snapshot_sym5_date54_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date54_pm.csv,label_60,past,565,1939,0.2914
snapshot_sym5_date55_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date55_am.csv,label_5,past,1113,1994,0.5582
snapshot_sym5_date55_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date55_am.csv,label_10,past,996,1989,0.5008
snapshot_sym5_date55_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date55_am.csv,label_20,past,952,1979,0.4811
snapshot_sym5_date55_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date55_am.csv,label_40,past,703,1959,0.3589
snapshot_sym5_date55_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date55_am.csv,label_60,past,525,1939,0.2708
snapshot_sym5_date55_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date55_pm.csv,label_5,past,934,1994,0.4684
snapshot_sym5_date55_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date55_pm.csv,label_10,past,830,1989,0.4173
snapshot_sym5_date55_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date55_pm.csv,label_20,past,1007,1979,0.5088
snapshot_sym5_date55_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date55_pm.csv,label_40,past,693,1959,0.3538
snapshot_sym5_date55_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date55_pm.csv,label_60,past,662,1939,0.3414
snapshot_sym5_date56_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date56_am.csv,label_5,past,897,1994,0.4498
snapshot_sym5_date56_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date56_am.csv,label_10,past,932,1989,0.4686
snapshot_sym5_date56_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date56_am.csv,label_20,past,1002,1979,0.5063
snapshot_sym5_date56_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date56_am.csv,label_40,past,715,1959,0.365
snapshot_sym5_date56_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date56_am.csv,label_60,past,736,1939,0.3796
snapshot_sym5_date56_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date56_pm.csv,label_5,past,918,1994,0.4604
snapshot_sym5_date56_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date56_pm.csv,label_10,past,750,1989,0.3771
snapshot_sym5_date56_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date56_pm.csv,label_20,past,1024,1979,0.5174
snapshot_sym5_date56_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date56_pm.csv,label_40,past,788,1959,0.4022
snapshot_sym5_date56_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date56_pm.csv,label_60,past,683,1939,0.3522
snapshot_sym5_date57_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date57_am.csv,label_5,past,780,1994,0.3912
snapshot_sym5_date57_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date57_am.csv,label_10,past,708,1989,0.356
snapshot_sym5_date57_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date57_am.csv,label_20,past,730,1979,0.3689
snapshot_sym5_date57_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date57_am.csv,label_40,past,616,1959,0.3144
snapshot_sym5_date57_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date57_am.csv,label_60,past,632,1939,0.3259
snapshot_sym5_date57_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date57_pm.csv,label_5,past,687,1994,0.3445
snapshot_sym5_date57_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date57_pm.csv,label_10,past,784,1989,0.3942
snapshot_sym5_date57_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date57_pm.csv,label_20,past,949,1979,0.4795
snapshot_sym5_date57_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date57_pm.csv,label_40,past,650,1959,0.3318
snapshot_sym5_date57_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date57_pm.csv,label_60,past,736,1939,0.3796
snapshot_sym5_date58_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date58_am.csv,label_5,past,790,1994,0.3962
snapshot_sym5_date58_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date58_am.csv,label_10,past,836,1989,0.4203
snapshot_sym5_date58_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date58_am.csv,label_20,past,844,1979,0.4265
snapshot_sym5_date58_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date58_am.csv,label_40,past,689,1959,0.3517
snapshot_sym5_date58_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date58_am.csv,label_60,past,759,1939,0.3914
snapshot_sym5_date58_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date58_pm.csv,label_5,past,954,1994,0.4784
snapshot_sym5_date58_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date58_pm.csv,label_10,past,761,1989,0.3826
snapshot_sym5_date58_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date58_pm.csv,label_20,past,1194,1979,0.6033
snapshot_sym5_date58_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date58_pm.csv,label_40,past,860,1959,0.439
snapshot_sym5_date58_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date58_pm.csv,label_60,past,719,1939,0.3708
snapshot_sym5_date59_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date59_am.csv,label_5,past,857,1994,0.4298
snapshot_sym5_date59_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date59_am.csv,label_10,past,712,1989,0.358
snapshot_sym5_date59_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date59_am.csv,label_20,past,825,1979,0.4169
snapshot_sym5_date59_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date59_am.csv,label_40,past,556,1959,0.2838
snapshot_sym5_date59_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date59_am.csv,label_60,past,645,1939,0.3326
snapshot_sym5_date59_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date59_pm.csv,label_5,past,871,1994,0.4368
snapshot_sym5_date59_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date59_pm.csv,label_10,past,742,1989,0.3731
snapshot_sym5_date59_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date59_pm.csv,label_20,past,1143,1979,0.5776
snapshot_sym5_date59_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date59_pm.csv,label_40,past,882,1959,0.4502
snapshot_sym5_date59_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date59_pm.csv,label_60,past,679,1939,0.3502
snapshot_sym5_date5_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date5_am.csv,label_5,past,1013,1994,0.508
snapshot_sym5_date5_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date5_am.csv,label_10,past,802,1989,0.4032
snapshot_sym5_date5_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date5_am.csv,label_20,past,831,1979,0.4199
snapshot_sym5_date5_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date5_am.csv,label_40,past,663,1959,0.3384
snapshot_sym5_date5_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date5_am.csv,label_60,past,663,1939,0.3419
snapshot_sym5_date5_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date5_pm.csv,label_5,past,989,1994,0.496
snapshot_sym5_date5_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date5_pm.csv,label_10,past,853,1989,0.4289
snapshot_sym5_date5_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date5_pm.csv,label_20,past,738,1979,0.3729
snapshot_sym5_date5_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date5_pm.csv,label_40,past,655,1959,0.3344
snapshot_sym5_date5_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date5_pm.csv,label_60,past,611,1939,0.3151
snapshot_sym5_date60_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date60_am.csv,label_5,past,881,1994,0.4418
snapshot_sym5_date60_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date60_am.csv,label_10,past,730,1989,0.367
snapshot_sym5_date60_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date60_am.csv,label_20,past,942,1979,0.476
snapshot_sym5_date60_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date60_am.csv,label_40,past,786,1959,0.4012
snapshot_sym5_date60_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date60_am.csv,label_60,past,573,1939,0.2955
snapshot_sym5_date60_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date60_pm.csv,label_5,past,1095,1994,0.5491
snapshot_sym5_date60_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date60_pm.csv,label_10,past,905,1989,0.455
snapshot_sym5_date60_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date60_pm.csv,label_20,past,1205,1979,0.6089
snapshot_sym5_date60_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date60_pm.csv,label_40,past,863,1959,0.4405
snapshot_sym5_date60_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date60_pm.csv,label_60,past,826,1939,0.426
snapshot_sym5_date61_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date61_am.csv,label_5,past,852,1994,0.4273
snapshot_sym5_date61_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date61_am.csv,label_10,past,664,1989,0.3338
snapshot_sym5_date61_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date61_am.csv,label_20,past,927,1979,0.4684
snapshot_sym5_date61_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date61_am.csv,label_40,past,839,1959,0.4283
snapshot_sym5_date61_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date61_am.csv,label_60,past,676,1939,0.3486
snapshot_sym5_date61_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date61_pm.csv,label_5,past,1222,1994,0.6128
snapshot_sym5_date61_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date61_pm.csv,label_10,past,983,1989,0.4942
snapshot_sym5_date61_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date61_pm.csv,label_20,past,1340,1979,0.6771
snapshot_sym5_date61_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date61_pm.csv,label_40,past,892,1959,0.4553
snapshot_sym5_date61_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date61_pm.csv,label_60,past,585,1939,0.3017
snapshot_sym5_date62_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date62_am.csv,label_5,past,974,1994,0.4885
snapshot_sym5_date62_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date62_am.csv,label_10,past,793,1989,0.3987
snapshot_sym5_date62_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date62_am.csv,label_20,past,1071,1979,0.5412
snapshot_sym5_date62_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date62_am.csv,label_40,past,915,1959,0.4671
snapshot_sym5_date62_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date62_am.csv,label_60,past,809,1939,0.4172
snapshot_sym5_date62_pm.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date62_pm.csv,label_5,past,1013,1994,0.508
snapshot_sym5_date62_pm.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date62_pm.csv,label_10,past,865,1989,0.4349
snapshot_sym5_date62_pm.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date62_pm.csv,label_20,past,1030,1979,0.5205
snapshot_sym5_date62_pm.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date62_pm.csv,label_40,past,750,1959,0.3828
snapshot_sym5_date62_pm.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date62_pm.csv,label_60,past,612,1939,0.3156
snapshot_sym5_date63_am.csv,label_5,future,1994,1994,1.0
snapshot_sym5_date63_am.csv,label_5,past,1050,1994,0.5266
snapshot_sym5_date63_am.csv,label_10,future,1989,1989,1.0
snapshot_sym5_date63_am.csv,label_10,past,803,1989,0.4037
snapshot_sym5_date63_am.csv,label_20,future,1979,1979,1.0
snapshot_sym5_date63_am.csv,label_20,past,1013,1979,0.5119
snapshot_sym5_date63_am.csv,label_40,future,1959,1959,1.0
snapshot_sym5_date63_am.csv,label_40,past,619,1959,0.316
snapshot_sym5_date63_am.csv,label_60,future,1939,1939,1.0
snapshot_sym5_date63_am.csv,label_60,past,463,1939,0.2388
